problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,norm,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
1,inglesa,35,0.5,"(1, 3)",True,l1,0.55268705,0.071045764,1.0,0.48857144,1.0,0.6483333,1.0,0.55833334,1.0,0.46166667,1.0,0.575,1.0,0.1571511745452881,1.827319288253784,0.25483902208500997,0.04900063726528874,0.0
1,inglesa,40,0.5,"(1, 3)",False,l1,0.5394218,0.053412367,1.0,0.5176191,1.0,0.5711905,1.0,0.45333335,1.0,0.51166666,1.0,0.6333333,1.0,0.15880603790283204,1.8655113697052002,0.22612371643087747,0.05682118935628697,0.0
1,inglesa,48,0.5,"(1, 3)",True,l2,0.4687642,0.06447555,1.0,0.39234126,1.0,0.55083334,1.0,0.50333333,1.0,0.41666666,1.0,0.475,1.0,0.15806264877319337,1.8179025650024414,0.24829192877819128,0.05129228055679986,0.0
1,inglesa,93,0.5,"(1, 3)",False,l2,0.15925807,0.07806251,1.0,0.093474664,1.0,0.25777778,1.0,0.08611111,1.0,0.0952381,1.0,0.23095238,1.0,0.16599583625793457,1.8411821842193603,0.2412972003859771,0.06019718127074496,0.0
1,inglesa,66,0.5,"(1, 3)",True,,0.3002381,0.051682018,1.0,0.26507938,1.0,0.33555555,1.0,0.31428573,1.0,0.21111111,1.0,0.375,1.0,0.15345540046691894,1.8191128253936768,0.20007184512485693,0.04753532238336481,0.0
1,inglesa,81,0.5,"(1, 3)",False,,0.20560409,0.05318502,1.0,0.1455649,1.0,0.19611111,1.0,0.22909091,1.0,0.2125,1.0,0.31428573,1.0,0.15736403465270996,1.8135258197784423,0.22742839933052264,0.04982777357057582,0.0
1,inglesa,37,0.75,"(1, 1)",True,l1,0.5452721,0.09643761,1.0,0.50845236,1.0,0.6,1.0,0.65,1.0,0.34166667,1.0,0.60833335,1.0,0.04167261123657227,0.2923125743865967,0.035333612549926216,0.012673535779099486,0.0
1,inglesa,41,0.75,"(1, 1)",False,l1,0.5379365,0.12109426,1.0,0.4327778,1.0,0.62333333,1.0,0.68333334,1.0,0.345,1.0,0.625,1.0,0.044031620025634766,0.2921158790588379,0.040244469511075104,0.015357505384258768,0.0
1,inglesa,44,0.75,"(1, 1)",True,l2,0.49629253,0.099009745,1.0,0.40785715,1.0,0.56666666,1.0,0.65,1.0,0.35833332,1.0,0.51666665,1.0,0.044866418838500975,0.33726654052734373,0.0414818037342966,0.012907444912804504,0.0
1,inglesa,60,0.75,"(1, 1)",False,l2,0.34518707,0.038464665,1.0,0.34440476,1.0,0.375,1.0,0.375,1.0,0.2575,1.0,0.345,1.0,0.04281716346740723,0.2965045928955078,0.028972676929823547,0.013349934807590736,0.0
1,inglesa,51,0.75,"(1, 1)",True,,0.4501134,0.084498845,1.0,0.3503968,1.0,0.5,1.0,0.475,1.0,0.38333333,1.0,0.59166664,1.0,0.04361281394958496,0.3048555850982666,0.03769381807240534,0.013521215914990262,0.0
1,inglesa,56,0.75,"(1, 1)",False,,0.4139569,0.11962289,1.0,0.25277779,1.0,0.5535714,1.0,0.45666668,1.0,0.35333332,1.0,0.475,1.0,0.04087677001953125,0.29683566093444824,0.02023820956134985,0.013764176785288029,0.0
1,inglesa,20,0.75,"(1, 2)",True,l1,0.6017347,0.07773006,1.0,0.5466667,1.0,0.71190476,1.0,0.5833333,1.0,0.495,1.0,0.6166667,1.0,0.12655901908874512,1.2342087745666503,0.2739379183086574,0.02624465373866852,0.0
1,inglesa,19,0.75,"(1, 2)",False,l1,0.60578233,0.08491576,1.0,0.55690473,1.0,0.73,1.0,0.51666665,1.0,0.525,1.0,0.625,1.0,0.11395902633666992,1.1838369846343995,0.12227582799859349,0.03038424050891221,0.0
1,inglesa,4,0.75,"(1, 2)",True,l2,0.64292514,0.12091144,1.0,0.5435714,1.0,0.79,1.0,0.6333333,1.0,0.46666667,1.0,0.73333335,1.0,0.11396679878234864,1.0453598499298096,0.15232876898919617,0.035114934053083656,0.0
1,inglesa,87,0.75,"(1, 2)",False,l2,0.18279542,0.06388825,1.0,0.124908425,1.0,0.2185065,1.0,0.28428572,1.0,0.09345238,1.0,0.215,1.0,0.10767917633056641,1.0612843990325929,0.19111842971607443,0.029902398927018826,0.0
1,inglesa,45,0.75,"(1, 2)",True,,0.4802211,0.1377212,1.0,0.28458333,1.0,0.64285713,1.0,0.5366667,1.0,0.47833332,1.0,0.49166667,1.0,0.11280879974365235,0.9855934143066406,0.17815931148714742,0.038360696295788976,0.0
1,inglesa,54,0.75,"(1, 2)",False,,0.4409524,0.128124,1.0,0.30666667,1.0,0.60333335,1.0,0.29333332,1.0,0.47833332,1.0,0.495,1.0,0.10690116882324219,0.9862900257110596,0.16027612938361127,0.027376543514200546,0.0
1,inglesa,14,0.75,"(1, 3)",True,l1,0.6214966,0.10455357,1.0,0.555,1.0,0.76857144,1.0,0.5416667,1.0,0.495,1.0,0.6666667,1.0,0.15891060829162598,1.8598777770996093,0.2426123934938276,0.05182394438916483,0.0
1,inglesa,29,0.75,"(1, 3)",False,l1,0.5690363,0.07142531,1.0,0.56722224,1.0,0.6452381,1.0,0.46666667,1.0,0.46666667,1.0,0.625,1.0,0.159385347366333,1.8313748359680175,0.2171106464850242,0.06044615827549282,0.0
1,inglesa,26,0.75,"(1, 3)",True,l2,0.5826191,0.077806525,1.0,0.49333334,1.0,0.68333334,1.0,0.5833333,1.0,0.51666665,1.0,0.625,1.0,0.1606903076171875,1.7939985275268555,0.27780030073338347,0.04954327371937278,0.0
1,inglesa,86,0.75,"(1, 3)",False,l2,0.18561082,0.053808376,1.0,0.106277056,1.0,0.23919414,1.0,0.19166666,1.0,0.1875,1.0,0.22916667,1.0,0.15499534606933593,1.8281370639801025,0.28545661050150983,0.051638056224466315,0.0
1,inglesa,57,0.75,"(1, 3)",True,,0.40484393,0.10322937,1.0,0.2792157,1.0,0.5402381,1.0,0.34166667,1.0,0.45333335,1.0,0.4,1.0,0.15707035064697267,1.845076608657837,0.25024491295460005,0.05097024201842936,0.0
1,inglesa,62,0.75,"(1, 3)",False,,0.33139455,0.10745293,1.0,0.19357143,1.0,0.43083334,1.0,0.23928571,1.0,0.42833334,1.0,0.40333334,1.0,0.15945134162902833,1.8484875679016113,0.2764230966398454,0.055168442568629926,0.0
1,inglesa,24,0.9,"(1, 1)",True,l1,0.59408164,0.06685123,1.0,0.5292857,1.0,0.65833336,1.0,0.6666667,1.0,0.5,1.0,0.6166667,1.0,0.0446134090423584,0.31518049240112306,0.044107640700360246,0.013641445493787175,0.0
1,inglesa,33,0.9,"(1, 1)",False,l1,0.55722225,0.13398024,1.0,0.5144445,1.0,0.68,1.0,0.69166666,1.0,0.28666666,1.0,0.53333336,1.0,0.04714818000793457,0.3058763980865479,0.03372243248709078,0.021033776420914172,0.0
1,inglesa,27,0.9,"(1, 1)",True,l2,0.5747959,0.12340774,1.0,0.5042857,1.0,0.72833335,1.0,0.6666667,1.0,0.38333333,1.0,0.5083333,1.0,0.0515632152557373,0.30493674278259275,0.052405318762145846,0.024569673085881073,0.0
1,inglesa,52,0.9,"(1, 1)",False,l2,0.44721875,0.099383295,1.0,0.42371795,1.0,0.46440476,1.0,0.625,1.0,0.25928572,1.0,0.47,1.0,0.04521183967590332,0.3150464057922363,0.03989936051956942,0.014824224859812267,0.0
1,inglesa,43,0.9,"(1, 1)",True,,0.5071892,0.12294576,1.0,0.37266234,1.0,0.615,1.0,0.68333334,1.0,0.38333333,1.0,0.5083333,1.0,0.04324026107788086,0.30448017120361326,0.03332359179455745,0.013344152911807057,0.0
1,inglesa,47,0.9,"(1, 1)",False,,0.47484127,0.115126155,1.0,0.36944443,1.0,0.57166666,1.0,0.53333336,1.0,0.3,1.0,0.60833335,1.0,0.04568901062011719,0.3028982639312744,0.04417028034027977,0.014132741530667499,0.0
1,inglesa,3,0.9,"(1, 2)",True,l1,0.6440476,0.07961144,1.0,0.58666664,1.0,0.7633333,1.0,0.6333333,1.0,0.55,1.0,0.625,1.0,0.10419635772705078,1.0403673648834229,0.1682584376536065,0.03432139827277817,0.0
1,inglesa,9,0.9,"(1, 2)",False,l1,0.62918365,0.057456885,1.0,0.63357145,1.0,0.69357145,1.0,0.6166667,1.0,0.5083333,1.0,0.625,1.0,0.10683760643005372,0.9809462070465088,0.1496020300678533,0.03479704921976862,0.0
1,inglesa,5,0.9,"(1, 2)",True,l2,0.63870746,0.0900205,1.0,0.5435714,1.0,0.75857145,1.0,0.6333333,1.0,0.55,1.0,0.68333334,1.0,0.1069643497467041,1.0323611736297607,0.156616021037126,0.03279223071887324,0.0
1,inglesa,73,0.9,"(1, 2)",False,l2,0.26517722,0.08620626,1.0,0.16202898,1.0,0.3747222,1.0,0.28333333,1.0,0.1952381,1.0,0.30416667,1.0,0.10588212013244629,1.075057029724121,0.16289752801119647,0.0363162553740503,0.0
1,inglesa,31,0.9,"(1, 2)",True,,0.56581634,0.117683396,1.0,0.41595238,1.0,0.6852381,1.0,0.625,1.0,0.46666667,1.0,0.6666667,1.0,0.10705356597900391,1.197821044921875,0.359897379706569,0.032344886847632884,0.0
1,inglesa,42,0.9,"(1, 2)",False,,0.5340476,0.08637477,1.0,0.4275,1.0,0.6375,1.0,0.59166664,1.0,0.46666667,1.0,0.55,1.0,0.10519342422485352,0.978440809249878,0.1535951817934423,0.03336309387011833,0.0
1,inglesa,1,0.9,"(1, 3)",True,l1,0.65506804,0.08157888,1.0,0.58666664,1.0,0.76857144,1.0,0.65,1.0,0.55,1.0,0.675,1.0,0.16812500953674317,1.851928186416626,0.24741452843749034,0.04538701744331212,0.0
1,inglesa,11,0.9,"(1, 3)",False,l1,0.622449,0.072984055,1.0,0.59190476,1.0,0.71,1.0,0.55833334,1.0,0.51166666,1.0,0.68333334,1.0,0.1638092041015625,1.9116911888122559,0.22993819491936437,0.055606718529316895,0.0
1,inglesa,6,0.9,"(1, 3)",True,l2,0.6360204,0.09784119,1.0,0.5719048,1.0,0.78333336,1.0,0.6166667,1.0,0.51666665,1.0,0.60833335,1.0,0.16951098442077636,1.9161566734313964,0.3130575609318843,0.06502031328323862,0.0
1,inglesa,89,0.9,"(1, 3)",False,l2,0.18261595,0.08580428,1.0,0.0847619,1.0,0.2941342,1.0,0.19,1.0,0.10670996,1.0,0.22380953,1.0,0.16649575233459474,1.8958756923675537,0.24601206886964688,0.057601405429200045,0.0
1,inglesa,50,0.9,"(1, 3)",True,,0.45579365,0.08717942,1.0,0.32666665,1.0,0.53944445,1.0,0.5,1.0,0.51666665,1.0,0.44166666,1.0,0.16023564338684082,1.9227180004119873,0.44842280933560963,0.04653669734679352,0.0
1,inglesa,53,0.9,"(1, 3)",False,,0.4454762,0.08785682,1.0,0.34333333,1.0,0.5516667,1.0,0.41666666,1.0,0.525,1.0,0.38666666,1.0,0.15937142372131347,2.2073172092437745,0.14871073424775028,0.04754131719835868,0.0
1,inglesa,22,0.999,"(1, 1)",True,l1,0.596576,0.07253913,1.0,0.55777776,1.0,0.6702381,1.0,0.68333334,1.0,0.47833332,1.0,0.55833334,1.0,0.048892974853515625,0.32643885612487794,0.04425350454739245,0.01501612479665126,0.0
1,inglesa,25,0.999,"(1, 1)",False,l1,0.5890476,0.11704567,1.0,0.47083333,1.0,0.7033333,1.0,0.75,1.0,0.46666667,1.0,0.55833334,1.0,0.044810247421264646,0.3017589569091797,0.041728416750754733,0.013900137171322796,0.0
1,inglesa,23,0.999,"(1, 1)",True,l2,0.5964286,0.07442067,1.0,0.54,1.0,0.6933333,1.0,0.65,1.0,0.5,1.0,0.55833334,1.0,0.04454183578491211,0.3269481658935547,0.06691375764563252,0.013707480089820694,0.0
